Supplier_ID,Country,Region,Industry,Supplier_Tier,Financial_Stability_Score,On_Time_Delivery_Rate,Defect_Rate,Geopolitical_Risk_Index,Lead_Time_Days,Alternative_Suppliers_Available,Contract_Length_Months,Environmental_Compliance,Previous_Disruptions,Delivery_Quality_Index,Supplier_Dependency_Score,Risk_Level
SUP_05290,Bangladesh,Asia,Electronics,3,81.379629,81.131479,2.436355,48,30,4,1,87.87,1,79.1548,0.2,0
SUP_29977,Thailand,Asia,Manufacturing,2,47.570864,75.698135,6.458427,30,12,3,24,97.65,0,70.8092,0.25,0
SUP_05805,Chile,South America,Manufacturing,2,66.937923,76.866395,7.609024,31,21,1,19,42.75,1,71.0176,0.5,1
SUP_26183,Sweden,Europe,Manufacturing,1,51.939645,76.359144,4.809424,12,39,2,28,73.51,1,72.6867,0.3333,1
SUP_25790,Switzerland,Europe,Manufacturing,2,36.369854,65.745456,4.177563,12,19,1,16,35.34,1,62.9989,0.5,1
SUP_19549,Czech Republic,Europe,Energy,2,71.510167,99.112767,9.881424,30,28,2,16,60.21,1,89.319,0.3333,0
SUP_10510,United Kingdom,Europe,Electronics,1,58.02281,80.427684,3.223475,12,54,1,34,57.88,2,77.8351,0.5,1
SUP_26433,United Kingdom,Europe,Healthcare,1,47.835524,65.645112,0,12,35,1,32,79.84,1,65.6451,0.5,1
SUP_14966,South Africa,Africa,Retail,2,66.720836,93.230191,4.531964,31,12,1,14,23.32,2,89.005,0.5,1
SUP_29854,Hungary,Europe,Energy,3,46.019708,99.634479,5.173462,31,28,1,1,46.33,1,94.4799,0.5,1
SUP_26042,China,Asia,Electronics,3,67.264104,56.089304,1.290231,48,19,3,10,65.11,2,55.3656,0.25,1
SUP_22100,India,Asia,Manufacturing,1,49.062709,58.188569,4.557952,49,19,2,28,64.76,2,55.5428,0.3333,1
SUP_25705,France,Europe,Retail,3,50.354117,87.500345,0.0622,12,19,0,6,75.68,1,87.4459,1,1
SUP_15072,Sudan,Africa,Energy,2,83.083996,82.026916,8.705404,67,45,4,23,59.42,0,74.8861,0.2,1
SUP_18675,Ethiopia,Africa,Energy,2,54.943039,81.591487,9.420937,48,34,2,20,65.38,1,73.9048,0.3333,1
SUP_30960,Nigeria,Africa,Electronics,2,62.526021,66.508958,3.163598,48,23,5,12,84.64,2,64.4049,0.1667,1
SUP_03146,France,Europe,Retail,2,53.576651,84.166244,1.397813,12,21,4,25,65.94,3,82.9898,0.2,1
SUP_15760,United Kingdom,Europe,Healthcare,3,30.375671,68.255532,2.159793,12,49,4,4,85.71,0,66.7814,0.2,0
SUP_16757,South Africa,Africa,Manufacturing,1,57.329587,52.214338,5.347425,31,22,0,26,54.49,4,49.4222,1,1
SUP_30340,Hungary,Europe,Electronics,3,58.309759,56.105883,3.480286,31,64,3,11,50.84,0,54.1532,0.25,1
SUP_04907,Canada,North America,Manufacturing,1,35.212262,93.337435,4.226944,13,25,0,41,55.58,2,89.3921,1,1
SUP_18013,Vietnam,Asia,Manufacturing,2,47.431343,100,4.682837,31,36,1,14,100.35,1,95.3172,0.5,1
SUP_32366,Hungary,Europe,Energy,2,54.304358,77.581868,10.583821,31,38,3,12,91.69,1,69.3707,0.25,1
SUP_26964,Vietnam,Asia,Healthcare,3,30.142214,95.035669,2.566651,31,57,6,14,86.66,1,92.5964,0.1429,1
SUP_05011,China,Asia,Electronics,3,61.349348,76.136269,0.721328,48,3,4,7,77.51,1,75.5871,0.2,1
SUP_20185,Thailand,Asia,Manufacturing,1,59.923068,76.520474,6.248686,30,18,0,27,58.27,1,71.7389,1,1
SUP_28442,India,Asia,Retail,2,60.104396,92.484,1.474756,49,19,1,19,95.3,1,91.1201,0.5,1
SUP_32535,Iran,Asia,Electronics,2,59.054021,81.46173,0,64,41,5,18,60.35,1,81.4617,0.1667,1
SUP_18756,Czech Republic,Europe,Manufacturing,1,34.049462,68.597881,0,30,4,2,26,50.15,1,68.5979,0.3333,1
SUP_27496,Poland,Europe,Electronics,3,62.974451,76.950216,1.71567,31,38,7,6,65.4,0,75.63,0.125,0
SUP_06199,Canada,North America,Retail,2,42.904982,89.481428,7.317887,13,7,3,42,61.4,2,82.9333,0.25,1
SUP_23033,Saudi Arabia,Asia,Retail,1,58.372577,89.990629,0.631136,48,9,0,30,70.68,0,89.4227,1,1
SUP_17579,Switzerland,Europe,Healthcare,3,31.933102,94.036514,4.557952,12,30,6,1,73.91,1,89.7607,0.1429,1
SUP_24611,Kenya,Africa,Retail,2,58.39436,79.806922,2.132305,48,5,5,31,68.85,2,78.1052,0.1667,1
SUP_19372,China,Asia,Energy,3,43.451039,66.177197,7.569996,48,43,0,10,66.27,2,61.1676,1,1
SUP_32152,Thailand,Asia,Healthcare,2,48.975981,79.745565,2.235452,30,32,5,28,100.5,1,77.9629,0.1667,0
SUP_00512,New Zealand,Oceania,Electronics,2,61.064004,88.467612,3.78387,12,31,5,22,75.36,1,85.1201,0.1667,0
SUP_29276,Switzerland,Europe,Healthcare,1,54.831812,65.711482,1.656272,12,22,0,27,86.24,1,64.6231,1,1
SUP_08715,Japan,Asia,Electronics,3,61.552682,68.248701,3.20815,13,48,4,1,72.26,1,66.0592,0.2,0
SUP_11163,New Zealand,Oceania,Manufacturing,2,48.954035,64.019125,5.915604,12,39,0,22,44.53,2,60.232,1,1
SUP_27529,Norway,Europe,Healthcare,2,46.291594,86.978313,2.619851,12,30,3,26,90.19,1,84.6996,0.25,0
SUP_15223,Hungary,Europe,Electronics,2,60.214821,70.727206,3.735723,31,24,4,28,99.23,0,68.085,0.2,0
SUP_16492,Czech Republic,Europe,Manufacturing,2,85.024795,64.01926,5.703417,30,40,2,14,83.84,1,60.368,0.3333,0
SUP_03040,Sweden,Europe,Retail,3,65.266651,80.985287,7.236522,12,13,7,43,91.71,1,75.1248,0.125,0
SUP_22248,Colombia,South America,Electronics,3,59.357557,66.544616,4.384589,31,9,7,5,88.37,1,63.6269,0.125,0
SUP_00115,Poland,Europe,Manufacturing,2,71.721644,69.887,6.446893,31,52,0,14,94.43,0,65.3815,1,0
SUP_22665,Japan,Asia,Manufacturing,2,68.574254,53.546372,4.673237,13,27,5,19,65.59,0,51.044,0.1667,0
SUP_11098,Peru,South America,Energy,2,51.830348,78.408656,5.372641,48,40,1,17,52.39,1,74.196,0.5,1
SUP_22582,Indonesia,Asia,Manufacturing,2,70.606355,77.760048,6.828431,31,42,5,12,86.18,0,72.5429,0.1667,0
SUP_31036,Germany,Europe,Manufacturing,2,53.839052,66.797269,2.786483,11,4,2,21,51.3,2,64.936,0.3333,1
SUP_06956,Bangladesh,Asia,Healthcare,3,36.857145,91.207619,0.046254,48,39,6,11,79.29,0,91.1654,0.1429,1
SUP_02058,South Korea,Asia,Retail,2,67.560844,81.979686,7.364641,13,3,2,18,50.49,0,75.9422,0.3333,0
SUP_06206,UAE,Asia,Manufacturing,3,52.047972,67.682062,10.923546,48,1,5,7,68.29,0,60.2888,0.1667,1
SUP_06096,Vietnam,Asia,Retail,2,44.47219,86.494633,3.695043,31,0,2,18,73.92,0,83.2986,0.3333,1
SUP_20235,Egypt,Africa,Manufacturing,2,53.424077,66.676091,13.161263,48,5,1,13,71.89,0,57.9007,0.5,1
SUP_19799,Eritrea,Africa,Retail,2,60.471199,86.170737,5.005952,87,19,5,16,72.58,0,81.8571,0.1667,1
SUP_33387,United Kingdom,Europe,Manufacturing,2,35.435452,73.37013,0.73285,12,47,3,23,66.95,2,72.8324,0.25,1
SUP_19282,Germany,Europe,Manufacturing,2,69.642189,71.036927,5.689952,11,25,3,14,82.54,0,66.995,0.25,0
SUP_19820,Nigeria,Africa,Manufacturing,3,55.802245,66.625329,4.984608,48,24,0,1,74.59,1,63.3043,1,1
SUP_09520,Mexico,North America,Retail,2,56.461709,80.92681,4.084198,31,19,1,13,55.65,1,77.6216,0.5,1
SUP_17719,Kazakhstan,Asia,Energy,2,39.883843,79.946143,8.417656,48,46,5,29,83.28,1,73.2166,0.1667,1
SUP_31818,Canada,North America,Healthcare,2,37.957666,77.169012,0.370536,13,28,5,34,88.54,0,76.8831,0.1667,1
SUP_24747,Indonesia,Asia,Electronics,1,66.484927,70.593365,1.113315,31,31,2,25,54.65,0,69.8074,0.3333,1
SUP_25862,Australia,Oceania,Manufacturing,2,77.245551,69.04438,8.070715,11,39,4,36,58.86,2,63.472,0.2,0
SUP_21003,Mexico,North America,Retail,2,68.739018,94.476802,13.28102,31,8,1,15,56.36,1,81.9293,0.5,0
SUP_02055,Hungary,Europe,Retail,3,48.444086,87.884331,3.858448,31,11,6,31,56.55,1,84.4934,0.1429,1
SUP_31372,Vietnam,Asia,Manufacturing,1,40.184718,71.474689,4.691917,31,37,2,34,37.67,0,68.1212,0.3333,1
SUP_09435,Chile,South America,Electronics,2,72.438877,77.680503,0,31,34,3,24,50.84,0,77.6805,0.25,0
SUP_31971,Saudi Arabia,Asia,Retail,2,79.383739,87.300058,0.750892,48,9,0,13,84.76,2,86.6445,1,1
SUP_21625,Japan,Asia,Healthcare,3,34.361345,72.129318,4.271469,13,28,5,11,80.37,0,69.0483,0.1667,1
SUP_07288,Romania,Europe,Manufacturing,1,62.75779,72.558457,10.583422,30,37,2,35,67.1,1,64.8793,0.3333,1
SUP_09549,Indonesia,Asia,Electronics,2,70.432122,88.739656,2.086857,31,30,4,23,56.67,1,86.8878,0.2,0
SUP_32150,South Africa,Africa,Retail,2,40.58823,99.89673,2.295772,31,16,2,13,91.68,0,97.6033,0.3333,1
SUP_25870,Jordan,Asia,Energy,2,81.241543,80.50686,5.899609,49,31,0,21,6.39,2,75.7573,1,1
SUP_20962,South Africa,Africa,Energy,2,54.218346,73.740601,4.00566,31,34,4,39,65.59,0,70.7868,0.2,1
SUP_01732,Mexico,North America,Manufacturing,2,48.847456,77.760048,3.414052,31,33,5,20,58.51,1,75.2013,0.1667,1
SUP_13502,Argentina,South America,Energy,2,69.959677,100,6.86245,48,42,4,39,76.85,2,93.1376,0.2,1
SUP_19593,Thailand,Asia,Retail,3,56.535242,80.881202,8.404921,30,7,6,40,88.68,0,74.0832,0.1429,0
SUP_07407,Thailand,Asia,Manufacturing,3,65.401572,74.555835,5.567731,30,22,4,8,86.37,1,70.4048,0.2,0
SUP_08691,Peru,South America,Manufacturing,2,70.426435,70.942246,7.506585,48,23,5,28,67.94,1,65.6169,0.1667,1
SUP_02008,Vietnam,Asia,Electronics,2,68.817633,57.35422,2.038066,31,52,2,22,72.33,0,56.1853,0.3333,1
SUP_21916,Colombia,South America,Retail,1,55.341919,82.96308,2.286802,31,10,0,27,99.36,0,81.0659,1,1
SUP_28073,Bangladesh,Asia,Healthcare,2,52.830027,73.780094,1.758089,48,21,3,51,83.36,1,72.483,0.25,1
SUP_03760,Poland,Europe,Manufacturing,1,46.686981,65.493949,2.613711,31,36,0,32,64.8,1,63.7821,1,1
SUP_16576,Vietnam,Asia,Manufacturing,3,44.836478,66.615086,6.967082,31,13,6,29,65.47,1,61.974,0.1429,1
SUP_24484,Myanmar,Asia,Energy,3,93.166655,98.381043,12.592382,66,60,2,1,78.41,0,85.9925,0.3333,0
SUP_20388,Malaysia,Asia,Retail,1,56.811041,89.082236,0.622059,31,18,0,41,85.19,1,88.5281,1,1
SUP_13725,United States,North America,Electronics,2,78.820789,92.319742,1.601509,11,32,0,12,71.49,0,90.8412,1,0
SUP_30674,Jordan,Asia,Manufacturing,2,62.12349,77.600802,10.083645,49,5,1,18,100.75,0,69.7758,0.5,1
SUP_10574,Sudan,Africa,Energy,3,61.784786,63.930402,8.375811,67,54,4,6,58.64,0,58.5757,0.2,1
SUP_11243,Canada,North America,Manufacturing,1,47.439396,73.935127,5.998016,13,27,2,38,78.24,0,69.5005,0.3333,1
SUP_09952,Peru,South America,Manufacturing,2,42.80515,64.989375,1.744734,48,19,5,28,44.95,2,63.8555,0.1667,1
SUP_14482,Australia,Oceania,Manufacturing,2,39.816895,74.051133,6.434386,11,8,3,15,52.14,1,69.2864,0.25,1
SUP_25547,Colombia,South America,Manufacturing,3,44.29604,76.214285,3.080939,31,10,4,10,71.11,0,73.8662,0.2,1
SUP_33039,Switzerland,Europe,Electronics,2,75.130377,58.194838,3.252515,12,26,5,24,89.2,3,56.302,0.1667,0
SUP_20956,Hungary,Europe,Retail,3,38.284513,97.516498,5.848949,31,23,10,7,50.6,1,91.8128,0.0909,0
SUP_32075,Peru,South America,Energy,2,47.907196,95.962409,4.87677,48,35,2,14,91.64,1,91.2825,0.3333,1
SUP_07445,South Africa,Africa,Retail,2,66.924903,85.522758,4.263694,31,17,3,18,53.29,2,81.8763,0.25,1
SUP_26950,Kenya,Africa,Electronics,2,62.884862,75.674472,4.492334,48,16,4,12,55.82,0,72.2749,0.2,1
SUP_10236,Nigeria,Africa,Manufacturing,2,45.323079,63.037415,0,48,23,5,32,59.13,1,63.0374,0.1667,1
SUP_25558,Morocco,Africa,Electronics,3,58.031064,71.931923,0.525059,31,39,5,10,32.85,2,71.5542,0.1667,1
SUP_12192,UAE,Asia,Energy,2,69.143342,59.180755,4.554606,48,39,2,23,66.51,3,56.4853,0.3333,1
SUP_22773,Hungary,Europe,Manufacturing,2,54.849854,69.034583,8.15913,31,40,4,14,100.78,2,63.402,0.2,0
SUP_09871,Pakistan,Asia,Energy,2,45.736838,80.074044,2.703326,48,33,0,21,69.46,1,77.9094,1,1
SUP_10072,United Kingdom,Europe,Manufacturing,2,44.078028,84.730874,3.433681,12,46,2,22,66.68,0,81.8215,0.3333,1
SUP_33399,Netherlands,Europe,Manufacturing,2,55.94655,71.14639,9.401533,12,13,4,23,75.46,0,64.4575,0.2,0
SUP_19937,Myanmar,Asia,Energy,2,55.848449,80.319676,0,66,72,1,16,68.1,0,80.3197,0.5,1
SUP_01765,Kenya,Africa,Manufacturing,2,58.752887,69.22386,4.884866,48,8,4,15,50.13,1,65.8424,0.2,1
SUP_15650,Mexico,North America,Retail,1,54.006253,83.653888,1.498444,31,22,0,24,77.11,2,82.4004,1,1
SUP_18509,Vietnam,Asia,Electronics,2,60.322485,77.168327,0,31,12,5,22,62.24,1,77.1683,0.1667,0
SUP_19470,Mexico,North America,Electronics,1,64.666697,94.254519,0,31,37,2,28,77.47,1,94.2545,0.3333,1
SUP_18478,Mali,Africa,Retail,2,65.768661,87.791707,6.720374,66,8,3,22,72.48,1,81.8918,0.25,1
SUP_03551,Ukraine,Europe,Retail,2,63.234109,80.161567,9.332429,67,18,0,20,80.73,3,72.6805,1,1
SUP_04450,Iraq,Asia,Energy,3,72.291262,95.4129,5.615358,66,42,1,1,85.19,0,90.0551,0.5,1
SUP_02596,Bangladesh,Asia,Energy,1,56.592041,84.182051,5.325039,48,25,1,32,95.92,0,79.6993,0.5,1
SUP_21567,Nigeria,Africa,Retail,1,60.401728,79.970421,2.900654,48,12,0,30,66.1,2,77.6508,1,1
SUP_10083,Chile,South America,Energy,3,46.756476,76.29942,6.545211,31,38,0,10,73.69,2,71.3055,1,1
SUP_00017,Germany,Europe,Manufacturing,1,41.149978,87.795509,14.881228,11,38,1,29,87.47,0,74.7305,0.5,1
SUP_00406,Poland,Europe,Energy,3,65.797514,73.041972,5.330655,31,31,4,9,27.29,1,69.1484,0.2,1
SUP_04072,South Africa,Africa,Manufacturing,2,28.277761,70.209045,5.045676,31,49,3,30,77.41,1,66.6665,0.25,1
SUP_22851,Singapore,Asia,Manufacturing,2,53.365592,84.903027,13.138064,13,61,4,28,66.11,1,73.7484,0.2,1
SUP_04054,Hungary,Europe,Energy,2,66.924707,91.01778,7.106694,31,30,2,20,51.2,2,84.5494,0.3333,1
SUP_21631,Jordan,Asia,Energy,2,60.032215,69.803552,5.367632,49,46,4,28,73.2,1,66.0568,0.2,1
SUP_17273,South Korea,Asia,Manufacturing,3,45.960241,96.691399,6.522994,13,42,0,5,76.75,2,90.3842,1,1
SUP_14779,Argentina,South America,Retail,2,73.010489,100,2.565426,48,12,3,33,100.9,1,97.4346,0.25,0
SUP_25118,Saudi Arabia,Asia,Manufacturing,2,66.709057,66.84127,5.810239,48,9,1,19,67.28,0,62.9576,0.5,1
SUP_09381,Pakistan,Asia,Energy,3,50.723149,67.102501,3.484828,48,29,4,9,62.63,0,64.7641,0.2,1
SUP_05162,Philippines,Asia,Manufacturing,1,58.941,66.68273,9.218366,31,15,2,30,78.63,2,60.5357,0.3333,1
SUP_00332,Indonesia,Asia,Manufacturing,3,50.536405,72.753438,11.721257,31,17,6,24,83.75,1,64.2258,0.1429,0
SUP_26825,South Africa,Africa,Manufacturing,2,31.72882,86.930759,7.068886,31,51,4,40,62.82,0,80.7857,0.2,1
SUP_17770,Iran,Asia,Manufacturing,2,24.05869,69.20214,6.493187,64,18,4,19,82.13,1,64.7087,0.2,1
SUP_15817,Zimbabwe,Africa,Manufacturing,1,57.953027,75.344269,6.492935,65,10,0,33,68.86,1,70.4522,1,1
SUP_21913,Hungary,Europe,Manufacturing,2,51.043126,100,0,31,41,4,27,62.43,0,100,0.2,1
SUP_28051,Mexico,North America,Retail,2,49.810176,100,6.557216,31,23,2,17,79.46,1,93.4428,0.3333,1
SUP_11931,Kazakhstan,Asia,Retail,2,69.689915,81.779356,0.043738,48,14,3,15,72.32,1,81.7436,0.25,1
SUP_26068,Kenya,Africa,Electronics,2,76.013538,66.973206,4.056897,48,18,5,22,58.87,1,64.2562,0.1667,1
SUP_02446,Saudi Arabia,Asia,Energy,2,71.155243,78.03673,6.355617,48,31,3,30,67.56,1,73.077,0.25,1
SUP_17593,Philippines,Asia,Electronics,2,60.524791,72.23303,0.232893,31,39,0,16,76.54,1,72.0648,1,1
SUP_28597,Canada,North America,Healthcare,3,36.466077,67.563121,4.350164,13,39,4,6,76.49,0,64.624,0.2,1
SUP_21117,Romania,Europe,Retail,2,87.828297,82.643145,4.899903,30,0,3,22,78.75,2,78.5937,0.25,0
SUP_30063,Australia,Oceania,Manufacturing,3,61.935231,72.890523,8.58973,11,44,7,12,81.88,2,66.6294,0.125,0
SUP_09190,Mozambique,Africa,Retail,3,59.805733,94.375419,1.795803,66,14,2,11,44.52,3,92.6806,0.3333,1
SUP_01997,Thailand,Asia,Retail,3,66.852867,82.509154,6.081686,30,14,3,10,100.29,1,77.4912,0.25,0
SUP_12226,South Korea,Asia,Retail,3,67.90286,84.467495,8.371798,13,12,7,15,65.54,0,77.396,0.125,0
SUP_33145,UAE,Asia,Electronics,3,60.631641,74.606171,0.918053,48,9,3,1,78.3,4,73.9212,0.25,1
SUP_03086,Japan,Asia,Electronics,1,75.062576,64.926706,2.677166,13,50,0,38,72.67,3,63.1885,1,1
SUP_10300,Syria,Asia,Energy,2,44.863631,87.181492,11.816621,84,41,2,18,79.55,1,76.8796,0.3333,1
SUP_20741,Denmark,Europe,Retail,3,44.954165,77.760048,10.098828,11,21,1,2,65.79,0,69.9965,0.5,1
SUP_31797,Kazakhstan,Asia,Retail,2,46.844047,88.053822,5.930922,48,3,3,34,100.28,1,82.8314,0.25,1
SUP_11784,New Zealand,Oceania,Retail,2,49.358107,84.045039,5.637805,12,11,5,12,60.65,0,79.3067,0.1667,0
SUP_01678,Chile,South America,Manufacturing,2,56.800219,78.653827,6.385282,31,35,1,15,56.38,0,73.6316,0.5,1
SUP_03168,Iraq,Asia,Healthcare,3,55.445356,72.817408,2.256282,66,8,3,11,100.66,0,71.1744,0.25,1
SUP_11126,Poland,Europe,Electronics,2,64.273066,83.102174,0,31,39,1,15,84.44,1,83.1022,0.5,0
SUP_01543,Jordan,Asia,Energy,1,52.767372,93.408102,9.266059,49,27,1,26,71.49,1,84.7529,0.5,1
SUP_29465,Nigeria,Africa,Energy,2,65.729601,68.178818,8.293283,48,31,1,23,70.14,0,62.5246,0.5,1
SUP_20658,Philippines,Asia,Manufacturing,1,55.698015,80.859371,8.168119,31,35,2,30,89.68,2,74.2547,0.3333,1
SUP_25599,Kazakhstan,Asia,Electronics,2,76.20278,75.634954,1.539659,48,21,1,17,71.74,1,74.4704,0.5,1
SUP_10485,Colombia,South America,Manufacturing,2,61.874254,100,6.835478,31,25,5,14,100.73,1,93.1645,0.1667,0
SUP_26884,Norway,Europe,Retail,1,26.816493,85.472287,0.664472,12,21,1,33,57.41,0,84.9043,0.5,1
SUP_20116,Pakistan,Asia,Energy,3,83.720066,100,8.472318,48,32,3,1,78.74,0,91.5277,0.25,0
SUP_10598,Poland,Europe,Electronics,1,74.936211,79.473465,1.893381,31,38,1,24,87.2,2,77.9687,0.5,1
SUP_03954,Mexico,North America,Manufacturing,2,29.389699,87.310985,7.019068,31,32,5,27,61.91,0,81.1826,0.1667,1
SUP_27396,Malaysia,Asia,Manufacturing,3,53.668713,90.797362,7.108559,31,26,6,13,75.62,0,84.343,0.1429,0
SUP_06598,United States,North America,Manufacturing,1,55.907993,95.63768,6.497742,11,28,1,29,82.49,1,89.4234,0.5,1
SUP_22031,Malaysia,Asia,Retail,2,42.942743,86.238262,2.036337,31,10,3,43,100.43,0,84.4822,0.25,1
SUP_10044,Peru,South America,Energy,3,54.856912,96.404493,6.302288,48,25,5,8,75.92,0,90.3288,0.1667,0
SUP_19249,Indonesia,Asia,Manufacturing,1,55.40509,71.626342,10.284411,31,20,0,26,54.11,0,64.26,1,1
SUP_04098,Chile,South America,Energy,1,53.049796,84.430979,0.843337,31,34,2,33,55.23,1,83.7189,0.3333,1
SUP_06629,Turkey,Asia,Energy,2,56.016361,69.833103,1.09836,49,25,2,14,38.67,0,69.0661,0.3333,1
SUP_15791,Mexico,North America,Retail,2,41.512259,83.335723,11.270552,31,8,4,23,66.52,1,73.9433,0.2,1
SUP_22792,France,Europe,Manufacturing,2,41.359855,79.333701,6.19373,12,37,2,22,60.11,0,74.42,0.3333,1
SUP_28667,Jordan,Asia,Energy,2,76.582001,67.584318,5.061912,49,30,4,21,90.68,0,64.1633,0.2,0
SUP_31928,Vietnam,Asia,Retail,3,42.274894,82.94708,4.730659,31,24,5,4,60.36,1,79.0231,0.1667,1
SUP_31492,New Zealand,Oceania,Manufacturing,3,83.509248,94.571693,4.893354,12,25,2,2,62.45,1,89.944,0.3333,0
SUP_06476,Egypt,Africa,Manufacturing,3,82.591614,65.941408,9.603408,48,3,3,5,52.71,0,59.6088,0.25,0
SUP_20635,China,Asia,Energy,2,41.485776,72.848697,6.744228,48,27,4,13,90.44,0,67.9356,0.2,1
SUP_01379,Egypt,Africa,Retail,2,49.72362,100,3.371898,48,24,4,15,76.83,1,96.6281,0.2,1
SUP_07017,South Africa,Africa,Retail,1,62.553609,100,9.467321,31,12,1,30,74.32,4,90.5327,0.5,1
SUP_03530,Switzerland,Europe,Manufacturing,3,49.277752,49.688079,12.822252,12,12,2,1,41.81,1,43.3169,0.3333,1
SUP_32518,Malaysia,Asia,Electronics,3,57.320134,99.970829,3.869701,31,30,6,21,57.56,3,96.1023,0.1429,1
SUP_16395,North Korea,Asia,Retail,3,77.23212,100,2.956166,68,9,2,9,86.24,0,97.0438,0.3333,1
SUP_01903,Malaysia,Asia,Healthcare,3,38.440785,55.566463,2.920265,31,23,0,1,100.18,1,53.9438,1,1
SUP_08114,New Zealand,Oceania,Manufacturing,2,19.495322,74.821049,4.639078,12,32,0,20,55.83,0,71.35,1,1
SUP_18432,Pakistan,Asia,Manufacturing,2,39.882948,74.880973,5.749008,48,21,5,24,68.83,2,70.5761,0.1667,1
SUP_02339,Germany,Europe,Retail,2,89.853939,87.027364,5.287976,11,12,3,18,70.91,0,82.4254,0.25,0
SUP_12067,Malaysia,Asia,Electronics,2,93.345982,81.803417,0,31,44,3,28,100.68,0,81.8034,0.25,0
SUP_01216,Egypt,Africa,Energy,3,37.608045,72.483847,7.758843,48,54,6,19,82.53,1,66.8599,0.1429,1
SUP_32492,Ethiopia,Africa,Retail,2,72.607722,84.459187,0.542126,48,19,4,19,58.88,3,84.0013,0.2,1
SUP_19047,Chile,South America,Retail,3,56.76324,88.717104,6.547141,31,12,4,9,98.92,1,82.9087,0.2,0
SUP_01554,Chile,South America,Retail,2,56.592041,84.063165,6.008313,31,9,2,13,54.75,0,79.0124,0.3333,0
SUP_01082,Vietnam,Asia,Manufacturing,3,59.238464,73.534976,5.43555,31,27,0,10,82.62,1,69.5379,1,1
SUP_22493,Iran,Asia,Manufacturing,3,76.044385,59.170993,6.053311,64,12,0,3,71.49,0,55.5892,1,1
SUP_13326,Chile,South America,Healthcare,1,54.716811,79.179225,3.934722,31,52,2,30,75.3,1,76.0637,0.3333,1
SUP_23689,UAE,Asia,Retail,2,47.895417,83.139326,3.999989,48,12,4,17,78.65,1,79.8138,0.2,1
SUP_20569,Romania,Europe,Energy,2,42.589395,84.789096,9.97505,30,43,0,15,40.18,0,76.3313,1,1
SUP_27129,Turkey,Asia,Manufacturing,2,56.098795,74.06088,3.192442,49,24,4,39,63.23,1,71.6965,0.2,1
SUP_23656,Bangladesh,Asia,Retail,3,65.923371,87.598442,0,48,12,7,21,62.13,0,87.5984,0.125,0
SUP_33735,Kazakhstan,Asia,Manufacturing,2,66.647557,69.137628,7.940857,48,19,4,29,80.51,2,63.6475,0.2,1
SUP_12072,India,Asia,Retail,3,52.939507,83.1743,6.945016,49,2,0,8,98.25,3,77.3978,1,1
SUP_03591,Mexico,North America,Electronics,3,83.99401,73.803939,0,31,22,2,10,59.73,0,73.8039,0.3333,0
SUP_03784,China,Asia,Manufacturing,2,52.731322,75.30992,5.729997,48,8,3,53,60.69,2,70.9947,0.25,1
SUP_13037,Switzerland,Europe,Manufacturing,2,59.069013,72.931342,6.481037,12,34,3,13,58.19,1,68.2046,0.25,0
SUP_01763,Sweden,Europe,Retail,3,51.873204,87.060735,0,12,23,2,9,83.26,1,87.0607,0.3333,0
SUP_08706,South Korea,Asia,Manufacturing,3,43.179593,83.365859,0,13,49,1,3,58.53,1,83.3659,0.5,1
SUP_33187,Venezuela,South America,Energy,2,51.626658,72.852259,4.557952,65,25,0,23,68.38,1,69.5397,1,1
SUP_29809,Colombia,South America,Manufacturing,2,60.217374,45.605123,5.045231,31,14,1,22,78.49,1,43.3042,0.5,1
SUP_19427,Chile,South America,Healthcare,2,47.907605,66.321126,3.513306,31,13,4,32,75.83,1,63.9911,0.2,1
SUP_27784,Argentina,South America,Electronics,3,70.327189,62.962236,3.954452,48,15,1,5,62.9,1,60.4724,0.5,1
SUP_06601,Egypt,Africa,Manufacturing,2,37.310571,69.948642,7.547089,48,22,5,28,66.9,4,64.6696,0.1667,1
SUP_00701,Vietnam,Asia,Retail,2,74.254064,85.048854,6.369068,31,18,3,27,74.87,0,79.632,0.25,0
SUP_02064,Norway,Europe,Retail,1,61.581427,91.415353,8.140017,12,24,0,25,78.34,0,83.9741,1,0
SUP_19985,Germany,Europe,Retail,3,89.000952,80.566442,1.686719,11,21,3,5,77.2,1,79.2075,0.25,0
SUP_01841,Vietnam,Asia,Energy,2,43.715563,68.513966,4.562763,31,31,3,27,76.57,1,65.3878,0.25,1
SUP_03044,Czech Republic,Europe,Manufacturing,3,50.751568,75.984604,6.458203,30,41,1,2,71.3,2,71.0774,0.5,1
SUP_03668,Kazakhstan,Asia,Energy,2,48.945601,63.670378,2.382931,48,34,3,38,62.17,1,62.1532,0.25,1
SUP_01799,United States,North America,Healthcare,2,52.019162,70.864481,3.272125,11,24,3,20,89.25,2,68.5457,0.25,1
SUP_09239,Singapore,Asia,Electronics,3,79.278654,88.094611,1.757565,13,29,6,26,97.24,0,86.5463,0.1429,0
SUP_23538,Romania,Europe,Electronics,3,71.608976,49.906058,0.562825,30,32,6,18,61.76,0,49.6252,0.1429,0
SUP_01828,Japan,Asia,Retail,2,45.549863,97.550847,0,13,0,0,18,89.11,1,97.5508,1,1
SUP_06932,Czech Republic,Europe,Healthcare,2,34.87011,66.850636,0,30,27,2,22,73.15,1,66.8506,0.3333,1
